,Unnamed: 0,Sha,Message,html.url,Author,Date,Url
5840,5840,106d8f4fb89335a2c52d7c895b7a7485465ca8d9,"Prevent division by 0 in TFLite

PiperOrigin-RevId: 370800311
Change-Id: I21ccdbd31c30118acc67df8751807ee2e0b12f91",https://github.com/tensorflow/tensorflow/commit/106d8f4fb89335a2c52d7c895b7a7485465ca8d9,Mihai Maruseac,4/28/2021 0:47,https://api.github.com/repos/tensorflow/tensorflow/git/commits/106d8f4fb89335a2c52d7c895b7a7485465ca8d9
5841,5841,953f28dca13c92839ba389c055587cfe6c723578,"Prevent a null pointer exception in TFLite

PiperOrigin-RevId: 370800206
Change-Id: Idd437ebce4ff224120d8eefc1c14c062173b71d6",https://github.com/tensorflow/tensorflow/commit/953f28dca13c92839ba389c055587cfe6c723578,Mihai Maruseac,4/28/2021 0:46,https://api.github.com/repos/tensorflow/tensorflow/git/commits/953f28dca13c92839ba389c055587cfe6c723578
5842,5842,801c1c6be5324219689c98e1bd3e0ca365ee834d,"Fix another division by 0 in TFLite

PiperOrigin-RevId: 370800181
Change-Id: I924809166a6131f5075e6d45c455106538d755f9",https://github.com/tensorflow/tensorflow/commit/801c1c6be5324219689c98e1bd3e0ca365ee834d,Mihai Maruseac,4/28/2021 0:46,https://api.github.com/repos/tensorflow/tensorflow/git/commits/801c1c6be5324219689c98e1bd3e0ca365ee834d
5843,5843,8e45822aa0b9f5df4b4c64f221e64dc930a70a9d,"Handle one more division by 0 in TFLite.

PiperOrigin-RevId: 370800140
Change-Id: I9ab42e5aaccf02f226d1282611490a54cf7d273e",https://github.com/tensorflow/tensorflow/commit/8e45822aa0b9f5df4b4c64f221e64dc930a70a9d,Mihai Maruseac,4/28/2021 0:46,https://api.github.com/repos/tensorflow/tensorflow/git/commits/8e45822aa0b9f5df4b4c64f221e64dc930a70a9d
5844,5844,0d45ea1ca641b21b73bcf9c00e0179cda284e7e7,"Prevent one more div by 0 in TFLite

PiperOrigin-RevId: 370800114
Change-Id: I6b956aeb8c458cc6f514408d2e89ffacfe249e57",https://github.com/tensorflow/tensorflow/commit/0d45ea1ca641b21b73bcf9c00e0179cda284e7e7,Mihai Maruseac,4/28/2021 0:45,https://api.github.com/repos/tensorflow/tensorflow/git/commits/0d45ea1ca641b21b73bcf9c00e0179cda284e7e7
5845,5845,5f7975d09eac0f10ed8a17dbb6f5964977725adc,"Prevent another div by 0 in optimized pooling implementations TFLite

PiperOrigin-RevId: 370800091
Change-Id: I2119352f57fb5ca4f2051e0e2d749403304a979b",https://github.com/tensorflow/tensorflow/commit/5f7975d09eac0f10ed8a17dbb6f5964977725adc,Mihai Maruseac,4/28/2021 0:45,https://api.github.com/repos/tensorflow/tensorflow/git/commits/5f7975d09eac0f10ed8a17dbb6f5964977725adc
5851,5851,49847ae69a4e1a97ae7f2db5e217c77721e37948,"Fix division by zero in TFLite padding.

PiperOrigin-RevId: 370777494
Change-Id: Ic1331e4a1603b9e4c8aa183012a6c8237410aa0f",https://github.com/tensorflow/tensorflow/commit/49847ae69a4e1a97ae7f2db5e217c77721e37948,Mihai Maruseac,4/27/2021 22:37,https://api.github.com/repos/tensorflow/tensorflow/git/commits/49847ae69a4e1a97ae7f2db5e217c77721e37948
5855,5855,704866eabe03a9aeda044ec91a8d0c83fc1ebdbe,"Fix overflow CHECK issue with `tf.raw_ops.UnsortedSegmentJoin`.

PiperOrigin-RevId: 370766155
Change-Id: I33e7c6626224e1060a8a4ab51ad5d861c6d4c63e",https://github.com/tensorflow/tensorflow/commit/704866eabe03a9aeda044ec91a8d0c83fc1ebdbe,Amit Patankar,4/27/2021 21:41,https://api.github.com/repos/tensorflow/tensorflow/git/commits/704866eabe03a9aeda044ec91a8d0c83fc1ebdbe
5906,5906,99085e8ff02c3763a0ec2263e44daec416f6a387,"Fix `tf.raw_ops.QuantizeAndDequantizeV3` array index failure.

PiperOrigin-RevId: 370577691
Change-Id: Ifeae64212f6bcd139435824fa2748d1329213c4c",https://github.com/tensorflow/tensorflow/commit/99085e8ff02c3763a0ec2263e44daec416f6a387,Amit Patankar,4/27/2021 0:32,https://api.github.com/repos/tensorflow/tensorflow/git/commits/99085e8ff02c3763a0ec2263e44daec416f6a387
5912,5912,6fd02f44810754ae7481838b6a67c5df7f909ca3,"Fix `tf.raw_ops.SparseAdd ` invalid memory access failure.

PiperOrigin-RevId: 370568774
Change-Id: I5f73b31c865f2948a1c8dfb7ebd22b3cfb6405bf",https://github.com/tensorflow/tensorflow/commit/6fd02f44810754ae7481838b6a67c5df7f909ca3,Amit Patankar,4/26/2021 23:40,https://api.github.com/repos/tensorflow/tensorflow/git/commits/6fd02f44810754ae7481838b6a67c5df7f909ca3
5924,5924,20431e9044cf2ad3c0323c34888b192f3289af6b,"Fix `tf.raw_ops.QuantizeAndDequantizeV4Grad` CHECK failure.

PiperOrigin-RevId: 370532425
Change-Id: I767721be266851b63d8fe55e7ac6be0af6017f6c",https://github.com/tensorflow/tensorflow/commit/20431e9044cf2ad3c0323c34888b192f3289af6b,Amit Patankar,4/26/2021 20:43,https://api.github.com/repos/tensorflow/tensorflow/git/commits/20431e9044cf2ad3c0323c34888b192f3289af6b
5979,5979,480641e3599775a8895254ffbc0fc45621334f68,"Validate (and ensure validation sticks) inputs for `MatrixTriangularSolve`.

PiperOrigin-RevId: 370282444
Change-Id: Iaed61a0b0727cc42c830658b72eb69f785f48dc5",https://github.com/tensorflow/tensorflow/commit/480641e3599775a8895254ffbc0fc45621334f68,Mihai Maruseac,4/24/2021 23:47,https://api.github.com/repos/tensorflow/tensorflow/git/commits/480641e3599775a8895254ffbc0fc45621334f68
6008,6008,744009c9e5cc5d0447f0dc39d055f917e1fd9e16,"Validate work in `QuantizedAdd`, ensure at least one element.

PiperOrigin-RevId: 370127996
Change-Id: I57c6f3e01afdeada84737820a131590137463855",https://github.com/tensorflow/tensorflow/commit/744009c9e5cc5d0447f0dc39d055f917e1fd9e16,Mihai Maruseac,4/23/2021 19:00,https://api.github.com/repos/tensorflow/tensorflow/git/commits/744009c9e5cc5d0447f0dc39d055f917e1fd9e16
6010,6010,d6ed5bcfe1dcab9e85a4d39931bd18d99018e75b,"Add missing validation in `QuantizedBatchNormWithGlobalNormalization`

PiperOrigin-RevId: 370123451
Change-Id: Id234d6dab1ec21230bb8e503dba30f899af87f33",https://github.com/tensorflow/tensorflow/commit/d6ed5bcfe1dcab9e85a4d39931bd18d99018e75b,Mihai Maruseac,4/23/2021 18:40,https://api.github.com/repos/tensorflow/tensorflow/git/commits/d6ed5bcfe1dcab9e85a4d39931bd18d99018e75b
6018,6018,67784700869470d65d5f2ef20aeb5e97c31673cb,"Prevent division by 0 in `QuantizedBiasAdd`.

PiperOrigin-RevId: 370117454
Change-Id: I3804e2ac8dcc6d3afcc92e27853e2325a017ca4d",https://github.com/tensorflow/tensorflow/commit/67784700869470d65d5f2ef20aeb5e97c31673cb,Mihai Maruseac,4/23/2021 18:11,https://api.github.com/repos/tensorflow/tensorflow/git/commits/67784700869470d65d5f2ef20aeb5e97c31673cb
6020,6020,1e922ccdf6bf46a3a52641f99fd47d54c1decd13,"Fix crash in `SparseTensorToCSRSparseMatrixCPUFunctor`

PiperOrigin-RevId: 370110290
Change-Id: I4451e92661a55c2180f80d38b67a9b50bf5edec5",https://github.com/tensorflow/tensorflow/commit/1e922ccdf6bf46a3a52641f99fd47d54c1decd13,Mihai Maruseac,4/23/2021 17:41,https://api.github.com/repos/tensorflow/tensorflow/git/commits/1e922ccdf6bf46a3a52641f99fd47d54c1decd13
6022,6022,e07e1c3d26492c06f078c7e5bf2d138043e199c1,"Prevent memory overflow in ParseAttrValue from nested tensors.

PiperOrigin-RevId: 370108442
Change-Id: I84d64a5e8895a6aeffbf4749841b4c54d51b5889",https://github.com/tensorflow/tensorflow/commit/e07e1c3d26492c06f078c7e5bf2d138043e199c1,Laura Pak,4/23/2021 17:33,https://api.github.com/repos/tensorflow/tensorflow/git/commits/e07e1c3d26492c06f078c7e5bf2d138043e199c1
6091,6091,ea3b43e98c32c97b35d52b4c66f9107452ca8fb2,"Fix `tf.raw_ops.CTCGreedyDecoder` CHECK failure.

PiperOrigin-RevId: 369960465
Change-Id: If0b8b3264d5a47a24ac0970ed7b81ce6b4921fae",https://github.com/tensorflow/tensorflow/commit/ea3b43e98c32c97b35d52b4c66f9107452ca8fb2,Amit Patankar,4/22/2021 22:11,https://api.github.com/repos/tensorflow/tensorflow/git/commits/ea3b43e98c32c97b35d52b4c66f9107452ca8fb2
6100,6100,ba424dd8f16f7110eea526a8086f1a155f14f22b,"Enhance validation of ngram op and handle case of 0 tokens.

PiperOrigin-RevId: 369940178
Change-Id: Ia82f42c09d14efe76e7dc013505b832a42282f0b",https://github.com/tensorflow/tensorflow/commit/ba424dd8f16f7110eea526a8086f1a155f14f22b,Mihai Maruseac,4/22/2021 20:29,https://api.github.com/repos/tensorflow/tensorflow/git/commits/ba424dd8f16f7110eea526a8086f1a155f14f22b
6167,6167,a324ac84e573fba362a5e53d4e74d5de6729933e,"Validate arguments to `QuantizedReshape`.

Ensure that validations from `Reshape` also terminate `QuantizedReshape` on failure.

PiperOrigin-RevId: 369775421
Change-Id: If8c5342267aceea65b7cb83a4b183304886f1ce8",https://github.com/tensorflow/tensorflow/commit/a324ac84e573fba362a5e53d4e74d5de6729933e,Mihai Maruseac,4/22/2021 1:11,https://api.github.com/repos/tensorflow/tensorflow/git/commits/a324ac84e573fba362a5e53d4e74d5de6729933e
6171,6171,c570e2ecfc822941335ad48f6e10df4e21f11c96,"Fix issues in Conv2DBackpropFilter.

PiperOrigin-RevId: 369772454
Change-Id: I49b465f2ae2ce91def61b56cea8000197d5177d8",https://github.com/tensorflow/tensorflow/commit/c570e2ecfc822941335ad48f6e10df4e21f11c96,Mihai Maruseac,4/22/2021 0:50,https://api.github.com/repos/tensorflow/tensorflow/git/commits/c570e2ecfc822941335ad48f6e10df4e21f11c96
6173,6173,f6c40f0c6cbf00d46c7717a26419f2062f2f8694,"Validate min and max arguments to `QuantizedResizeBilinear`.

PiperOrigin-RevId: 369765091
Change-Id: I33be8b78273ab7d08b97541692fe05cb7f94963a",https://github.com/tensorflow/tensorflow/commit/f6c40f0c6cbf00d46c7717a26419f2062f2f8694,Mihai Maruseac,4/22/2021 0:00,https://api.github.com/repos/tensorflow/tensorflow/git/commits/f6c40f0c6cbf00d46c7717a26419f2062f2f8694
6181,6181,f851613f8f0fb0c838d160ced13c134f778e3ce7,"Fix heap buffer overflow caused by rounding.

This was hard to fix. Due to the way we compute the pixels that influence an output pixel in resized images, for certain input configuration we might have issued a read to a pixel that is outside of boundary of the original image. This is because of floating errors that affected truncation results.

PiperOrigin-RevId: 369757871
Change-Id: If89425fff930983829a2168203c11858883eebc9",https://github.com/tensorflow/tensorflow/commit/f851613f8f0fb0c838d160ced13c134f778e3ce7,Mihai Maruseac,4/21/2021 23:20,https://api.github.com/repos/tensorflow/tensorflow/git/commits/f851613f8f0fb0c838d160ced13c134f778e3ce7
6182,6182,44b7f486c0143f68b56c34e2d01e146ee445134a,"Fix out of bounds read in `ragged_cross_op.cc`.

PiperOrigin-RevId: 369757702
Change-Id: Ie6e5d2c21513a8d56bf41fcf35960caf76e890f9",https://github.com/tensorflow/tensorflow/commit/44b7f486c0143f68b56c34e2d01e146ee445134a,Mihai Maruseac,4/21/2021 23:19,https://api.github.com/repos/tensorflow/tensorflow/git/commits/44b7f486c0143f68b56c34e2d01e146ee445134a
6183,6183,efea03b38fb8d3b81762237dc85e579cc5fc6e87,"Validate inputs to `QuantizedMul`

PiperOrigin-RevId: 369756982
Change-Id: I00d960cc3b9316fd7a86bd37a44e341c96e17624",https://github.com/tensorflow/tensorflow/commit/efea03b38fb8d3b81762237dc85e579cc5fc6e87,Mihai Maruseac,4/21/2021 23:15,https://api.github.com/repos/tensorflow/tensorflow/git/commits/efea03b38fb8d3b81762237dc85e579cc5fc6e87
6185,6185,b432a38fe0e1b4b904a6c222cbce794c39703e87,"Fix overflow CHECK issue with `tf.raw_ops.DrawBoundingBoxes`.

PiperOrigin-RevId: 369753591
Change-Id: I3b45fc98ee0d28a3c20b7e9c995aa647c976ec40",https://github.com/tensorflow/tensorflow/commit/b432a38fe0e1b4b904a6c222cbce794c39703e87,Amit Patankar,4/21/2021 22:57,https://api.github.com/repos/tensorflow/tensorflow/git/commits/b432a38fe0e1b4b904a6c222cbce794c39703e87
6202,6202,26eb323554ffccd173e8a79a8c05c15b685ae4d1,"Fix null CHECK issue with `tf.raw_ops.EncodePng`.

PiperOrigin-RevId: 369717714
Change-Id: I24136cd99c20b8466671f4f93b670ef6f6dd1250",https://github.com/tensorflow/tensorflow/commit/26eb323554ffccd173e8a79a8c05c15b685ae4d1,Amit Patankar,4/21/2021 20:03,https://api.github.com/repos/tensorflow/tensorflow/git/commits/26eb323554ffccd173e8a79a8c05c15b685ae4d1
6285,6285,e6a7c7cc18c3aaad1ae0872cb0a959f5c923d2bd,"Remove `OP_REQUIRES` call from helper function.

Since `OP_REQUIRES` macro expands to a `return;` (among other), calling it in a helper function only ends the helper function's execution earlier, but the kernel will still run from start to end. Thus, all the expected validations are actually broken/useless as the code ploughs through the next crash anyway.

PiperOrigin-RevId: 369524386
Change-Id: I54f6cf9328445675ccc392e661b04336b229c9da",https://github.com/tensorflow/tensorflow/commit/e6a7c7cc18c3aaad1ae0872cb0a959f5c923d2bd,Mihai Maruseac,4/20/2021 21:45,https://api.github.com/repos/tensorflow/tensorflow/git/commits/e6a7c7cc18c3aaad1ae0872cb0a959f5c923d2bd
6294,6294,69c68ecbb24dff3fa0e46da0d16c821a2dd22d7c,"Fix overflow CHECK issue with `tf.raw_ops.AddManySparseToTensorsMap`.

PiperOrigin-RevId: 369492969
Change-Id: I1d70d6c0c92e3d7a25bc3b3aa2a0c0ac9688bf81",https://github.com/tensorflow/tensorflow/commit/69c68ecbb24dff3fa0e46da0d16c821a2dd22d7c,Amit Patankar,4/20/2021 19:14,https://api.github.com/repos/tensorflow/tensorflow/git/commits/69c68ecbb24dff3fa0e46da0d16c821a2dd22d7c
6305,6305,a1b11d2fdd1e51bfe18bb1ede804f60abfa92da6,"Fix one division by zero

PiperOrigin-RevId: 369474832
Change-Id: I1082858ed78d9b2e4738ce30b231955973d49e1e",https://github.com/tensorflow/tensorflow/commit/a1b11d2fdd1e51bfe18bb1ede804f60abfa92da6,Mihai Maruseac,4/20/2021 17:52,https://api.github.com/repos/tensorflow/tensorflow/git/commits/a1b11d2fdd1e51bfe18bb1ede804f60abfa92da6
6345,6345,cfa91be9863a91d5105a3b4941096044ab32036b,"Fix one FPE and remove two CHECK-fails.

PiperOrigin-RevId: 369349640
Change-Id: I1fedbfc2b5bab635c5cb51f103d7c9176f79831a",https://github.com/tensorflow/tensorflow/commit/cfa91be9863a91d5105a3b4941096044ab32036b,Mihai Maruseac,4/20/2021 1:58,https://api.github.com/repos/tensorflow/tensorflow/git/commits/cfa91be9863a91d5105a3b4941096044ab32036b
6350,6350,b12aa1d44352de21d1a6faaf04172d8c2508b42b,"Fix one more FPE.

PiperOrigin-RevId: 369346568
Change-Id: I840fd575962adc879713a4c9cc59e6da3331caa7",https://github.com/tensorflow/tensorflow/commit/b12aa1d44352de21d1a6faaf04172d8c2508b42b,Mihai Maruseac,4/20/2021 1:32,https://api.github.com/repos/tensorflow/tensorflow/git/commits/b12aa1d44352de21d1a6faaf04172d8c2508b42b
6354,6354,2be2cdf3a123e231b16f766aa0e27d56b4606535,"Prevent yet another division by zero

PiperOrigin-RevId: 369343977
Change-Id: I1a60da4cf512e60fd91e069c16e026544632fe7f",https://github.com/tensorflow/tensorflow/commit/2be2cdf3a123e231b16f766aa0e27d56b4606535,Mihai Maruseac,4/20/2021 1:13,https://api.github.com/repos/tensorflow/tensorflow/git/commits/2be2cdf3a123e231b16f766aa0e27d56b4606535
6367,6367,fca9874a9b42a2134f907d2fb46ab774a831404a,"Prevent another division by zero.

PiperOrigin-RevId: 369338598
Change-Id: I55471d363e401fdcf8d259670ad4eef672b731e2",https://github.com/tensorflow/tensorflow/commit/fca9874a9b42a2134f907d2fb46ab774a831404a,Mihai Maruseac,4/20/2021 0:33,https://api.github.com/repos/tensorflow/tensorflow/git/commits/fca9874a9b42a2134f907d2fb46ab774a831404a
6380,6380,311403edbc9816df80274bd1ea8b3c0c0f22c3fa,"Eliminate a division by 0 in 3D convolutions.

Also prevent a CHECK failed introduced in the most recent change.

PiperOrigin-RevId: 369322073
Change-Id: I4f609c028f89565fb2b49c3fdd20b63496582bae",https://github.com/tensorflow/tensorflow/commit/311403edbc9816df80274bd1ea8b3c0c0f22c3fa,Mihai Maruseac,4/19/2021 23:00,https://api.github.com/repos/tensorflow/tensorflow/git/commits/311403edbc9816df80274bd1ea8b3c0c0f22c3fa
6415,6415,8f37b52e1320d8d72a9529b2468277791a261197,"Validate some shape requirements for `Conv3DBackpropFilter*` and `Conv3DBackpropInput*` ops.

Older versions of Eigen might otherwise crash / produce OOB read on specially crafted inputs.

PiperOrigin-RevId: 369293977
Change-Id: I58f51445a93936d7cf8e616f75de17677df36718",https://github.com/tensorflow/tensorflow/commit/8f37b52e1320d8d72a9529b2468277791a261197,Mihai Maruseac,4/19/2021 20:46,https://api.github.com/repos/tensorflow/tensorflow/git/commits/8f37b52e1320d8d72a9529b2468277791a261197
6432,6432,c57c0b9f3a4f8684f3489dd9a9ec627ad8b599f5,"Fix the segfault in `tf.raw_ops.SparseCountSparseOutput`.

PiperOrigin-RevId: 369264941
Change-Id: I23a96a15b8370c01ee21ba3841e1c7dcbf55e93d",https://github.com/tensorflow/tensorflow/commit/c57c0b9f3a4f8684f3489dd9a9ec627ad8b599f5,Amit Patankar,4/19/2021 18:33,https://api.github.com/repos/tensorflow/tensorflow/git/commits/c57c0b9f3a4f8684f3489dd9a9ec627ad8b599f5
6437,6437,e6340f0665d53716ef3197ada88936c2a5f7a2d3,"Handle a special grappler case resulting in crash.

It might happen that a malformed input could be used to trick Grappler into trying to optimize a node with no inputs. This, in turn, would produce a null pointer dereference and a segfault.

PiperOrigin-RevId: 369242852
Change-Id: I2e5cbe7aec243d34a6d60220ac8ac9b16f136f6b",https://github.com/tensorflow/tensorflow/commit/e6340f0665d53716ef3197ada88936c2a5f7a2d3,Mihai Maruseac,4/19/2021 16:57,https://api.github.com/repos/tensorflow/tensorflow/git/commits/e6340f0665d53716ef3197ada88936c2a5f7a2d3
6438,6438,799f835a3dfa00a4d852defa29b15841eea9d64f,"Fix 2 issues with `Conv3D`.

We have an issue where the dimensions are not matching and this causes Eigen to crash on an assert.

Then, we have an issue where we accidentally do a division by 0.

PiperOrigin-RevId: 369242785
Change-Id: Ie94067b2d41f58699af99ebb5af335ad9defd931",https://github.com/tensorflow/tensorflow/commit/799f835a3dfa00a4d852defa29b15841eea9d64f,Mihai Maruseac,4/19/2021 16:56,https://api.github.com/repos/tensorflow/tensorflow/git/commits/799f835a3dfa00a4d852defa29b15841eea9d64f
6474,6474,a7116dd3913c4a4afd2a3a938573aa7c785fdfc6,"Validate `MatrixDiagV{2,3}` arguments to prevent breakage.

PiperOrigin-RevId: 369056033
Change-Id: Ic2018c297d3dd6f252dc1dd3667f1ed5cb1eaa42",https://github.com/tensorflow/tensorflow/commit/a7116dd3913c4a4afd2a3a938573aa7c785fdfc6,Mihai Maruseac,4/18/2021 3:55,https://api.github.com/repos/tensorflow/tensorflow/git/commits/a7116dd3913c4a4afd2a3a938573aa7c785fdfc6
6579,6579,b761c9b652af2107cfbc33efd19be0ce41daa33e,"Fix `tf.raw_ops.RaggedTensorToTensor` failing CHECK.

PiperOrigin-RevId: 368706628
Change-Id: I5c9ea4833f38835ee183ca50d63251dc89c9f3bc",https://github.com/tensorflow/tensorflow/commit/b761c9b652af2107cfbc33efd19be0ce41daa33e,Amit Patankar,4/15/2021 20:28,https://api.github.com/repos/tensorflow/tensorflow/git/commits/b761c9b652af2107cfbc33efd19be0ce41daa33e
6581,6581,b1cc5e5a50e7cee09f2c6eb48eb40ee9c4125025,"Fix `tf.raw_ops.SparseCross` failing CHECK.

PiperOrigin-RevId: 368701671
Change-Id: Id805729dd9ba0bda36e4bb309408129b55fb649d",https://github.com/tensorflow/tensorflow/commit/b1cc5e5a50e7cee09f2c6eb48eb40ee9c4125025,Amit Patankar,4/15/2021 20:03,https://api.github.com/repos/tensorflow/tensorflow/git/commits/b1cc5e5a50e7cee09f2c6eb48eb40ee9c4125025
6734,6734,f94ef358bb3e91d517446454edff6535bcfe8e4a,"Fix `tf.raw_ops.RaggedTensorToTensor` failing CHECK in `tensor.cc`.

PiperOrigin-RevId: 368300502
Change-Id: I91255d23c4bfd3aa3c029aac773937c09daf3c64",https://github.com/tensorflow/tensorflow/commit/f94ef358bb3e91d517446454edff6535bcfe8e4a,Amit Patankar,4/13/2021 21:54,https://api.github.com/repos/tensorflow/tensorflow/git/commits/f94ef358bb3e91d517446454edff6535bcfe8e4a
6735,6735,b055b9c474cd376259dde8779908f9eeaf097d93,"Fix `tf.raw_ops.RaggedTensorToVariant` invalid resize.

PiperOrigin-RevId: 368299574
Change-Id: I751c186325aa0bab397928845e790e60c2d90918",https://github.com/tensorflow/tensorflow/commit/b055b9c474cd376259dde8779908f9eeaf097d93,Amit Patankar,4/13/2021 21:49,https://api.github.com/repos/tensorflow/tensorflow/git/commits/b055b9c474cd376259dde8779908f9eeaf097d93
6737,6737,030af767d357d1b4088c4a25c72cb3906abac489,"Fix `tf.raw_ops.ResourceCountUpTo` null pointer dereference.

PiperOrigin-RevId: 368294347
Change-Id: I2c16fbfc9b4966c402c3d8e311f0d665a9c852d8",https://github.com/tensorflow/tensorflow/commit/030af767d357d1b4088c4a25c72cb3906abac489,Amit Patankar,4/13/2021 21:25,https://api.github.com/repos/tensorflow/tensorflow/git/commits/030af767d357d1b4088c4a25c72cb3906abac489
6738,6738,ff70c47a396ef1e3cb73c90513da4f5cb71bebba,"Fix `tf.raw_ops.GetSessionTensor` and `tf.raw_ops.DeleteSessionTensor` null pointer dereferences.

PiperOrigin-RevId: 368294154
Change-Id: Ie10f07a0a9a1c2b685e08153d48a0ca4b93f9fc9",https://github.com/tensorflow/tensorflow/commit/ff70c47a396ef1e3cb73c90513da4f5cb71bebba,Amit Patankar,4/13/2021 21:24,https://api.github.com/repos/tensorflow/tensorflow/git/commits/ff70c47a396ef1e3cb73c90513da4f5cb71bebba
6739,6739,eebb96c2830d48597d055d247c0e9aebaea94cd5,"Fix an invalid address vulnerability in `tf.raw_ops.RaggedBincount`.

PiperOrigin-RevId: 368293153
Change-Id: I4b4e493d3fd05e7dc55a55de3a041a80a4f275c3",https://github.com/tensorflow/tensorflow/commit/eebb96c2830d48597d055d247c0e9aebaea94cd5,Amit Patankar,4/13/2021 21:18,https://api.github.com/repos/tensorflow/tensorflow/git/commits/eebb96c2830d48597d055d247c0e9aebaea94cd5
7186,7186,63333b967844327856352f484aeddd1509b10604,"Fix crash with tf.transpose when a is complex and conjugate is True

This PR tries to address the issue raised in 46891 where
tf.transpose will crash when a is complex and conjugate is True.
The issue comes from:
https://github.com/tensorflow/tensorflow/blob/57bbc5e0d4b93483b8ae853352173516f1c08018/tensorflow/core/kernels/transpose_functor.h#L169

However, as ndims < 2 has already been handled properly:
https://github.com/tensorflow/tensorflow/blob/57bbc5e0d4b93483b8ae853352173516f1c08018/tensorflow/core/kernels/transpose_functor_cpu.cc#L103-L105
The check could be removed.

This PR fixes 46891.

Signed-off-by: Yong Tang <yong.tang.github@outlook.com>",https://github.com/tensorflow/tensorflow/commit/63333b967844327856352f484aeddd1509b10604,Yong Tang,2/6/2021 18:53,https://api.github.com/repos/tensorflow/tensorflow/git/commits/63333b967844327856352f484aeddd1509b10604
9515,9515,82e6203221865de4008445b13c69b6826d2b28d9,"Fix segfaults in `tf.raw_ops.SparseCountSparseOutput`.

PiperOrigin-RevId: 360547563
Change-Id: I781c7af4b54a63d867c6e18d43a44d64a5c4e7c9",https://github.com/tensorflow/tensorflow/commit/82e6203221865de4008445b13c69b6826d2b28d9,Amit Patankar,3/3/2021 1:02,https://api.github.com/repos/tensorflow/tensorflow/git/commits/82e6203221865de4008445b13c69b6826d2b28d9
10977,10977,4f663d4b8f0bec1b48da6fa091a7d29609980fa4,"Allowlist certain data types to avoid a seg fault.

PiperOrigin-RevId: 356326671
Change-Id: I23b65b52e93798cb5a6744632d31b0f88c6b6b31",https://github.com/tensorflow/tensorflow/commit/4f663d4b8f0bec1b48da6fa091a7d29609980fa4,Amit Patankar,2/8/2021 20:29,https://api.github.com/repos/tensorflow/tensorflow/git/commits/4f663d4b8f0bec1b48da6fa091a7d29609980fa4
11043,11043,7edb8c9b83ad583616406af61e0de61393996a3e,"Fix crash of tf.strings.substr when pos and len have different shapes

This PR tries to address the issue raised in 46900 where
tf.strings.substr will crash when pos and len have different shapes.
According to the documentation of tf.strings.substr, ValueError
should be raised instead when pos and len does not have the same shape.

This PR add shape check in kernel to allows grace error throw (instead of crash).

This PR fixes 46900.

Signed-off-by: Yong Tang <yong.tang.github@outlook.com>",https://github.com/tensorflow/tensorflow/commit/7edb8c9b83ad583616406af61e0de61393996a3e,Yong Tang,2/6/2021 20:24,https://api.github.com/repos/tensorflow/tensorflow/git/commits/7edb8c9b83ad583616406af61e0de61393996a3e
14431,14431,0cc38aaa4064fd9e79101994ce9872c6d91f816b,"Prevent unitialized memory access in `GraphConstructor::MakeEdge`

The `MakeEdge` implementation assumes that there exists an output at `output_index` of `src` node and an input at `input_index` of `dst` node. However, if this is not the case this results in accessing data out of bounds. Because we are accessing an array that is a private member of a class and only in read only mode, this usually results only in unitialized memory access. However, it is reasonable to think that malicious users could manipulate these indexes to actually read data outside the class, thus resulting in information leakage and further exploits.

PiperOrigin-RevId: 346343288
Change-Id: I2127da27c2023d27f26efd39afa6c853385cab6f",https://github.com/tensorflow/tensorflow/commit/0cc38aaa4064fd9e79101994ce9872c6d91f816b,Mihai Maruseac,12/8/2020 17:31,https://api.github.com/repos/tensorflow/tensorflow/git/commits/0cc38aaa4064fd9e79101994ce9872c6d91f816b
14472,14472,14755416e364f17fb1870882fa778c7fec7f16e3,"Prevent CHECK-fail in LSTM/GRU with zero-length input.

PiperOrigin-RevId: 346239181
Change-Id: I5f233dbc076aab7bb4e31ba24f5abd4eaf99ea4f",https://github.com/tensorflow/tensorflow/commit/14755416e364f17fb1870882fa778c7fec7f16e3,Mihai Maruseac,12/8/2020 4:31,https://api.github.com/repos/tensorflow/tensorflow/git/commits/14755416e364f17fb1870882fa778c7fec7f16e3
14508,14508,8b5b9dc96666a3a5d27fad7179ff215e3b74b67c,"Completely rewrite `GetMatchingPaths`.

The current parallel implementation is too complex (lambda inside lambda, two levels of parallelism) and has a read outside of bounds issue.

The new implementation cleans up artifacts from the previous implementations that were left in the code as it evolves. We add multiple helper functions, and document invariants and preconditions as well as every major step. This way, we fix the security issue and a potential new one which was not caught before

PiperOrigin-RevId: 346146220
Change-Id: Iec0f44673f43349797bf9944dffe9b2f779137d8",https://github.com/tensorflow/tensorflow/commit/8b5b9dc96666a3a5d27fad7179ff215e3b74b67c,Mihai Maruseac,12/7/2020 19:57,https://api.github.com/repos/tensorflow/tensorflow/git/commits/8b5b9dc96666a3a5d27fad7179ff215e3b74b67c
